trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
743f4_00060,0.04707359171504786,0.9554140127388535,0.04717722912407611,-1.0,-1.0,-1.0,13.00252652168274,True,,,1,f0a4f28df81947208f6509c470e03ce2,2022-09-06_10-26-41,1662427601,13.00252652168274,235798,bwmpc0639,10.3.6.39,13.00252652168274,0,1,0.002868175506591797,"60_gap_closing_max_distance=19.2050,max_distance=29.8117,splitting_max_distance=24.4262",29.811684033262214,24.42623251049463,19.205031160996974,0,RandomSearch
743f4_00013,0.04704406460718206,0.9554140127388535,0.04714757190004715,-1.0,-1.0,-1.0,13.045732259750366,True,,,1,81d50d132f0243c699af1bd013f35e54,2022-09-06_10-24-39,1662427479,13.045732259750366,235807,bwmpc0639,10.3.6.39,13.045732259750366,0,1,0.0024671554565429688,"13_gap_closing_max_distance=30.7586,max_distance=29.7255,splitting_max_distance=24.7208",29.725536061157698,24.7207852536773,30.75862201680819,0,RandomSearch
471167bc,0.04671441918405481,0.9554140127388535,0.04681647940074907,-1.0,-1.0,-1.0,13.237514734268188,True,,,1,cbd45d80d28842c7b3f36b0042f31978,2022-09-06_10-43-46,1662428626,13.237514734268188,252451,bwmpc0639,10.3.6.39,13.237514734268188,0,1,0.0036716461181640625,"85_gap_closing=1,gap_closing_max_distance=31.5132,max_distance=29.9403,splitting_max_distance=31.6132",29.940340841704046,31.613248361225867,31.513152349828605,1,OptunaSearch
514e4e52,0.04672169444011836,0.9554140127388535,0.046823786483533636,-1.0,-1.0,-1.0,12.627544403076172,True,,,1,eb178d7194ee4352a7909ac9ab1532e6,2022-09-06_10-43-46,1662428626,12.627544403076172,248985,bwmpc0639,10.3.6.39,12.627544403076172,0,1,0.0022690296173095703,"89_gap_closing=1,gap_closing_max_distance=18.5991,max_distance=29.7272,splitting_max_distance=31.4553",29.727223123758904,31.45527532991127,18.599071016602966,1,OptunaSearch
af26f2b4,0.04648280136349551,0.9554140127388535,0.046583850931677016,-1.0,-1.0,-1.0,13.46012282371521,True,,,1,a7ab36f490ef4651b4c5630e614e0689,2022-09-06_10-39-15,1662428355,13.46012282371521,244704,bwmpc0639,10.3.6.39,13.46012282371521,0,1,0.002379179000854492,"86_gap_closing=0,gap_closing_max_distance=19.5135,max_distance=29.9260,splitting_max_distance=41.2215",29.92602004074098,41.22148578434869,19.513454875708405,0,OptunaSearch
743f4_00019,0.046464646464646465,0.9522292993630573,0.046573208722741434,-1.0,-1.0,-1.0,13.05860185623169,True,,,1,f9faee2551d5421d9364f371914cc48b,2022-09-06_10-25-02,1662427502,13.05860185623169,235805,bwmpc0639,10.3.6.39,13.05860185623169,0,1,0.002443075180053711,"19_gap_closing_max_distance=34.3867,max_distance=34.9912,splitting_max_distance=33.6935",34.99119388223663,33.693509059325955,34.38667726982183,0,RandomSearch
69293da8,0.04666770719525519,0.9522292993630573,0.046777221526908636,-1.0,-1.0,-1.0,12.850635766983032,True,,,1,3dac40e358294a2988d1515a6e7c4171,2022-09-06_10-37-17,1662428237,12.850635766983032,245468,bwmpc0639,10.3.6.39,12.850635766983032,0,1,0.0032410621643066406,"32_gap_closing=0,gap_closing_max_distance=18.2050,max_distance=32.8497,splitting_max_distance=28.5352",32.84970049596259,28.535224325955397,18.204987781490445,0,OptunaSearch
99b4d464,0.04661677580293109,0.9522292993630573,0.04672605094546023,-1.0,-1.0,-1.0,12.79005241394043,True,,,1,5b7deb9a5ef64bdd9c14c26636454c92,2022-09-06_10-38-38,1662428318,12.79005241394043,244712,bwmpc0639,10.3.6.39,12.79005241394043,0,1,0.0022497177124023438,"70_gap_closing=0,gap_closing_max_distance=27.6474,max_distance=33.1619,splitting_max_distance=29.4660",33.16193454015011,29.466048681931184,27.647410933028176,0,OptunaSearch
29b4644a,0.046399751707014276,0.9522292993630573,0.04650801057707264,-1.0,-1.0,-1.0,12.54187273979187,True,,,1,391363d07aea46f590f8b22814095c18,2022-09-06_10-35-46,1662428146,12.54187273979187,244654,bwmpc0639,10.3.6.39,12.54187273979187,0,1,0.003400564193725586,"2_gap_closing=0,gap_closing_max_distance=23.6768,max_distance=32.4668,splitting_max_distance=36.4386",32.466834070171174,36.43863976464159,23.67679378029112,0,OptunaSearch
809a03e6,0.046835839598997495,0.9522292993630573,0.046946145391741245,-1.0,-1.0,-1.0,13.740254640579224,True,,,1,956dfdb63b9042088ea510086579249d,2022-09-06_10-37-57,1662428277,13.740254640579224,246237,bwmpc0639,10.3.6.39,13.740254640579224,0,1,0.0031363964080810547,"52_gap_closing=0,gap_closing_max_distance=33.6090,max_distance=35.2915,splitting_max_distance=24.6992",35.29146918343893,24.699179507407933,33.60900246722307,0,OptunaSearch
